"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 11 07:21:58 GMT 2024","Mon Mar 11 07:21:58 GMT 2024","115","Customers","Validate Customer","","","","Validate Customer with empty last name",""
"passed","Mon Mar 11 07:21:55 GMT 2024","Mon Mar 11 07:21:55 GMT 2024","118","Customers","Sub Account Create","","","","Sub Account Create with empty account number field",""
"passed","Mon Mar 11 07:21:55 GMT 2024","Mon Mar 11 07:21:56 GMT 2024","114","Customers","Fetch Customers","","","","Fetch Customer with invalid email or code",""
"passed","Mon Mar 11 07:21:57 GMT 2024","Mon Mar 11 07:21:57 GMT 2024","116","Customers","Validate Customer","","","","Validate Customer with invalid type",""
"passed","Mon Mar 11 07:21:58 GMT 2024","Mon Mar 11 07:21:58 GMT 2024","118","Customers","Validate Customer","","","","Validate Customer with empty first name",""
"passed","Mon Mar 11 07:21:58 GMT 2024","Mon Mar 11 07:21:58 GMT 2024","115","Customers","Validate Customer","","","","Validate Customer with empty bank code",""
"passed","Mon Mar 11 07:21:58 GMT 2024","Mon Mar 11 07:21:58 GMT 2024","143","Customers","Validate Customer","","","","Validate Customer with invalid code",""
"failed","Mon Mar 11 07:21:53 GMT 2024","Mon Mar 11 07:21:53 GMT 2024","120","Customers","Create Customer","","","","Create Customer with empty first name field","The Customers API allows you create and manage customers on your integration.

#### Create Customer

Create a customer on your integration

Endpoint: /customer  
Method: POST

##### Customer Validation

The _first_name_, _last_name_ and _phone_ are optional parameters. However, when creating a customer that would be assigned to a Dedicated Virtual Account, then these parameters become compulsory or necessary.

#### Header

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| _authorization_ | string | Yes | Set value to _Bearer SECRET_KEY_ |
| _content-type_ | string | Yes | Set value to _application/json_ |

#### Body Param

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| _email_ | string | Yes | Customer's email address |
| _first_name_ | string | Yes | Customer's first name |
| _last_name_ | string | Yes | Customer's last name |
| _phone_ | string | No | Customer's phone number |
| _metadata_ | string | No | A set of key/value pairs that you can attach to the customer. It can be used to store additional information in a structured format. |"
"passed","Mon Mar 11 07:21:55 GMT 2024","Mon Mar 11 07:21:55 GMT 2024","114","Customers","Sub Account Create","","","","Sub Account Create with empty currency field",""
"passed","Mon Mar 11 07:21:54 GMT 2024","Mon Mar 11 07:21:54 GMT 2024","114","Customers","Sub Account Create","","","","Sub Account Create with empty bank name field",""
"passed","Mon Mar 11 07:22:06 GMT 2024","Mon Mar 11 07:22:06 GMT 2024","116","Fund Transfers","","","","","List Transfers","List the transfers made on your integration/business.

Endpoint: /list_transfers  
Method: GET

#### Header

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| _authorization_ | string | Yes | Set value to _Bearer SECRET_KEY_ |

#### Query Param

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| _currency_ | string | No | Specify the currency of the transfer. |"
"passed","Mon Mar 11 07:22:00 GMT 2024","Mon Mar 11 07:22:00 GMT 2024","120","Subscriptions","","","","","Create Subscription",""
"passed","Mon Mar 11 07:21:52 GMT 2024","Mon Mar 11 07:21:52 GMT 2024","138","Transactions","","","","","Transaction Totals",""
"passed","Mon Mar 11 07:21:51 GMT 2024","Mon Mar 11 07:21:51 GMT 2024","125","Transactions","Initialize Transaction","","","","Initialize Transaction with empty fields","The Transactions API allows you create and manage payments on your integration.

#### Header

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| authorization | string | Yes | Set value to Bearer SECRET_KEY |
| content-type | string | Yes | Set value to application/json |

#### Parameters

| Param | Type | Required? | Decription |
| --- | --- | --- | --- |
| email | string | Yes | Customer email address |
| amount | string | Yes | Amount you are debiting customer. Do not pass this if creating subscriptions. |
| currency | string | No | Currency charge should be performed in. Allowed values are: NGN or USD. Default currency set to NGN when currency parameter is not set |
| reference | string | No | Unique case sensitive transaction reference. Only -,_,., =and alphanumeric characters allowed. If you do not pass this parameter, Duplo will generate a unique reference for you. |
| callback | string | No | Function that runs when payment is successful. This should ideally be a script that uses the verify endpoint on the Budpay API to check the status of the transaction. |"
